0.47638584,0.63007308,0.82230876,0.89747784,1.08518508,0.74347308,0.72327276,0.50673924,1.52495784,1.42992108,0.57790908,0.83289276,0.32907924,1.59624108,1.09944324,1.0584,0.50835708,0.42433524
0.62089524,0.75729276,0.60717384,0.93722076,0.963144,1.18583892,0.72338616,0.72251676,1.75931784,1.90836324,0.60036984,0.65598876,0.44485308,1.28303784,0.89747784,0.99036,1.008504,0.57553524
0.69541416,0.80826984,0.48243384,0.99144108,1.05062076,1.65455892,0.66732876,0.84240324,1.60488216,1.77768108,0.57877092,0.57639708,0.48394584,1.08755892,1.01843784,0.82512108,1.09080216,0.56959308
0.47897892,0.88235784,0.52337124,1.05300216,1.81008324,1.08647784,0.63460908,0.64638,1.78307892,1.72692324,0.63773892,0.67715676,0.49226184,0.98604324,1.05948108,1.00223676,1.35107784,0.57752352
0.55231092,0.94608108,0.51451092,1.31004216,1.63296,0.82079676,0.77608692,0.57488508,1.75608216,1.51847892,0.98333676,0.59583384,0.62510616,0.88452,1.53359892,1.10376,1.11563676,0.61603416
0.56495124,0.89532324,0.69843816,1.0962,1.45152,0.83376216,1.11412476,0.66852324,1.60380108,1.58328324,0.73007676,0.64670508,0.48103524,1.01195892,1.72368,0.85103676,1.19231784,0.57056076
0.63093492,0.76950216,0.61473384,1.16315892,1.02384324,0.82295892,0.98604324,0.52715124,1.22040324,1.28088324,0.68169276,0.92123892,0.49583016,0.96659892,1.42992108,0.75945492,1.06271676,0.54086508
0.56721924,0.58146984,0.83516076,1.24631892,0.97415892,0.87587892,1.52820108,0.63072324,1.21824108,1.34892324,0.79045092,1.07243892,0.54853092,0.90611892,1.21068108,1.50444,1.19987784,0.87123708
0.56495124,0.60275124,0.64249416,1.0584,1.30463676,1.12319676,1.62108324,0.80870076,1.14156,1.14695784,0.97415892,1.38887784,0.46116,0.77857416,1.25387892,1.09944324,1.15343676,0.64648584
0.52909416,0.62694324,0.78537816,0.87696,0.97632108,1.31868324,1.38023676,0.65933784,1.10700324,1.29923892,0.69713784,1.05192108,0.40867092,0.67294584,1.14695784,0.89316108,1.10592216,0.550368
0.60739308,0.82814508,0.82242216,0.99965124,0.79314984,0.97307784,0.951048,0.61440876,1.03247676,1.19339892,0.545832,1.03680108,0.50252076,0.78785784,0.92771784,0.94391892,0.88883676,0.49712292
1.07082108,0.78202908,1.14695784,1.04652324,0.65567124,0.82922616,0.768096,0.55954584,1.03788216,1.25820324,0.53567892,0.87231816,0.42660324,0.67392108,0.73440108,1.12752108,1.13616216,0.46602108
0.71928108,0.65134692,0.693252,0.99900108,0.63990108,0.75988584,0.81669924,0.63287784,0.853524,0.96768,0.49561092,1.00979676,0.45921708,0.64098216,0.63482076,1.07676324,1.093176,0.40478508
0.57164184,0.53060616,0.594216,0.97567092,0.63838908,0.712908,0.79628724,0.72176076,1.07676324,1.00764216,0.54151524,0.86205924,0.439236,0.59302908,0.72176076,0.82943784,0.784728,0.37044
0.46591524,0.75729276,0.563976,0.77587524,0.49583016,0.64767276,0.93312324,0.63773892,0.765072,0.98388108,0.69681276,0.75783708,0.51947784,0.52196508,0.74292876,0.81658584,0.950292,0.48135276
0.44971416,0.969948,0.79563708,0.84175308,0.75438216,0.61732692,0.74552184,0.83505492,0.72824724,1.25712216,0.69227676,0.89175492,0.43718724,0.58773708,0.62964216,1.29167892,1.62971676,0.65426508
0.43221276,0.79466184,0.64670508,1.18411524,0.64022616,0.75395124,0.73397016,0.59129784,0.69530076,1.19772324,0.70448616,1.45260108,0.84412692,0.50144724,0.554904,1.13183784,0.94068324,0.45219384
0.553392,0.77241276,1.12644,0.86453892,0.52034724,0.82134108,0.68828508,0.52703784,0.77921676,1.00008216,0.85471092,0.877716,0.63093492,0.80481492,0.53697924,0.87264324,1.05192108,0.38664108
0.72219924,0.62283816,0.73612476,0.64325016,0.44669016,0.67780692,0.64454292,0.584388,0.90817524,0.87264324,0.49787892,0.70481124,0.54054,0.97707708,0.45478692,1.14771384,0.82663308,0.34970292
0.55835892,0.66906,0.649404,0.56916216,0.41633676,0.62661816,0.67024692,0.90558216,0.61095384,0.90385092,0.52174584,0.75534984,0.51624216,0.91659708,0.50630076,1.74419784,0.66668616,0.43113924
0.56570724,0.582876,0.534492,0.58007124,0.45554292,0.57078,0.61603416,0.87491124,0.59562216,0.82782,0.50360184,0.72446724,0.49129416,0.63665784,0.61182324,0.99360324,0.59076108,0.44291016
0.52639524,0.64962324,0.53880876,0.562464,0.65728908,0.71323308,0.55555416,0.791532,0.57747816,0.735588,0.59832108,0.62272476,0.75124476,0.55090476,0.440748,0.77446908,0.54605124,0.38912076
0.573804,0.64454292,0.49258692,0.46667124,0.47574324,0.71873676,0.98118216,0.610092,0.54410076,0.69983676,0.58190076,0.66787308,0.60447492,0.48762,0.4536,0.76075524,0.52120908,0.33836292
0.539784,0.57078,0.47228076,0.45921708,0.43102584,0.72888984,0.65264724,0.78440292,0.505764,0.613872,0.49647276,0.554148,0.51148692,0.44820216,0.40165524,0.78354108,0.46440324,0.396144
2.14487784,0.496692,0.51019416,0.49993524,0.44733276,0.62272476,0.63644616,1.05731892,0.500472,0.55933416,0.47001276,0.50911308,0.48200292,0.417312,0.40251708,0.89877816,0.505764,0.32972184
1.06379784,0.47228076,0.4725,0.44355276,0.42800184,0.548856,0.63395892,0.73677492,0.51894108,0.71495676,0.72954,0.61279092,0.417312,0.38534076,0.42055524,0.87696,0.44052876,0.31049676
0.71885016,0.46882584,0.46925676,0.42206724,0.46050984,0.53773524,0.54248292,0.94565016,0.654696,0.56634984,0.63191016,0.51947784,0.39679416,0.40932108,0.37961784,0.81907308,0.41093892,0.30834216
0.57617784,0.44042292,0.44344692,0.66041892,0.44992584,0.56322,0.69130908,0.87652908,0.78764616,0.55770876,0.49961016,0.52347708,0.37973124,2.47212,0.37659384,1.40291676,0.38880324,0.390096
0.52055892,0.41028876,0.421848,1.158192,0.43404984,0.93614724,0.70361676,0.75869892,0.79261308,2.03763924,0.44777124,0.47088216,0.35478324,0.76734,0.77133924,0.88883676,0.49399308,0.33976908
0.53859708,0.39819276,0.384804,0.72888984,0.42195384,0.67694508,0.567,1.57031784,0.73515708,1.36944108,0.42887124,0.53049276,0.42605892,0.53254908,0.69065892,0.70772184,0.41104476,0.35272692
0.47293092,0.43782984,0.50090292,0.56332584,0.43404984,0.85266216,0.50014692,1.94292,0.69508908,1.13291892,0.41514984,0.44550324,0.331884,0.45100692,0.95590908,0.63644616,0.45468108,0.32702292
0.41601924,0.42595308,0.42703416,0.47120724,0.40694724,0.64950984,0.41310108,0.879984,0.54032076,0.86508324,0.34884108,0.46396476,0.32399892,0.40564692,0.76226724,0.56959308,0.37378908,0.26772984
0.39301416,0.38987676,0.36169308,0.47628,0.66517416,0.520128,0.45035676,0.88268292,0.48394584,0.92771784,0.34451676,0.38577924,0.28058184,0.37702476,0.535248,0.61203492,0.32702292,0.25812108
0.39052692,0.39074616,0.31547124,0.44042292,0.38512908,0.54302724,0.41590584,0.70902216,0.45100692,0.68352984,0.33393276,0.36028692,0.28749924,0.32907924,0.44409708,0.73591308,0.30779784,0.25844616
0.372708,0.35672616,0.29829492,0.42800184,0.28037016,0.47606076,0.41536908,0.57736476,0.44463384,0.64357524,0.32140584,0.34181784,0.37087092,0.31104108,0.48416508,0.542052,0.3213,0.23975784
0.3402,0.32691708,0.31028508,0.39031524,0.47033784,0.55803384,0.39581892,0.51040584,0.46904508,0.53643492,0.32896584,0.33404616,0.29667708,0.308448,0.47962908,0.50435784,0.310716,0.248724
